restaurant_id,order_hour,day_of_week,actual_prep_time_min,observed_prep_time_min,rush_index,reliability_score,for_bias,rf_pred,baseline_error,rf_error
63,8,6,19.2,24.38,0.48916408668730643,0.1864072999503916,5.18,18.05439999999999,5.18,1.1456000000000088
170,7,2,10.75,16.39,0.49603174603174605,0.1785566365083894,5.640000000000001,12.020900000000013,5.640000000000001,1.2709000000000135
99,19,0,27.59,29.24,0.495016611295681,0.31790654598478774,1.6499999999999986,27.66094999999999,1.6499999999999986,0.07094999999998919
53,10,0,16.22,20.23,0.49612403100775193,0.20806074515776152,4.010000000000002,17.162800000000015,4.010000000000002,0.9428000000000161
191,9,0,32.23,34.31,0.49290780141843976,0.2978881855417842,2.0800000000000054,20.631400000000003,2.0800000000000054,11.598599999999994
200,0,6,22.99,27.0,0.49491525423728805,0.163850629844622,4.010000000000002,18.318100000000012,4.010000000000002,4.671899999999987
87,4,1,22.23,28.32,0.4984709480122324,0.1683524540085534,6.09,21.774299999999997,6.09,0.45570000000000377
168,16,5,16.81,16.92,0.4967532467532468,0.8842671194114318,0.11000000000000298,19.219599999999993,0.11000000000000298,2.409599999999994
99,15,3,16.27,17.76,0.495016611295681,0.31790654598478774,1.490000000000002,19.454000000000004,1.490000000000002,3.1840000000000046
167,0,5,25.25,25.25,0.4957507082152975,0.5795118417610722,0.0,24.30859999999999,0.0,0.9414000000000087
72,16,6,22.24,28.14,0.4887459807073955,0.18270883836022414,5.900000000000002,20.368799999999986,5.900000000000002,1.8712000000000124
107,20,2,20.96,24.15,0.4938271604938272,0.19479409075025464,3.1899999999999977,20.207600000000003,3.1899999999999977,0.752399999999998
16,2,0,21.81,26.43,0.4968553459119497,0.17808506180599204,4.620000000000001,19.379899999999992,4.620000000000001,2.4301000000000066
126,19,3,23.51,27.79,0.4983050847457626,0.21647670051860285,4.279999999999998,23.882600000000004,4.279999999999998,0.37260000000000204
188,7,6,17.95,22.77,0.49508196721311465,0.1588866973482358,4.82,16.49559999999998,4.82,1.454400000000021
149,7,1,24.33,25.47,0.49508196721311465,0.36076738932533126,1.1400000000000006,23.24779999999998,1.1400000000000006,1.082200000000018
16,8,0,17.33,22.46,0.4968553459119497,0.17808506180599204,5.130000000000003,16.872700000000005,5.130000000000003,0.45729999999999293
36,15,0,20.09,20.09,0.49363057324840764,0.5070823904115329,0.0,22.078400000000006,0.0,1.9884000000000057
189,5,2,21.63,28.29,0.49609375,0.12337775708549145,6.66,21.078900000000026,6.66,0.5510999999999733
144,9,5,20.61,25.13,0.48376623376623373,0.19717166361520044,4.52,19.394899999999996,4.52,1.2151000000000032
134,10,5,12.08,12.36,0.49671052631578944,0.716824644549763,0.27999999999999936,12.66440000000001,0.27999999999999936,0.5844000000000094
119,13,6,24.56,29.64,0.4874213836477987,0.14550203931992117,5.080000000000002,23.42529999999999,5.080000000000002,1.1347000000000094
140,22,0,15.14,16.92,0.49526813880126186,0.3261301869282779,1.7800000000000011,18.47960000000001,1.7800000000000011,3.339600000000008
87,6,6,26.12,31.25,0.4984709480122324,0.1683524540085534,5.129999999999999,25.387299999999986,5.129999999999999,0.7327000000000155
138,15,1,13.75,16.71,0.4919093851132686,0.46672231919253243,2.960000000000001,22.428000000000008,2.960000000000001,8.678000000000008
183,2,2,13.13,14.13,0.4944649446494465,0.38098506950403294,1.0,19.6373,1.0,6.507299999999999
79,3,4,18.25,22.71,0.4906832298136645,0.2339953767042506,4.460000000000001,19.64910000000001,4.460000000000001,1.3991000000000113
45,15,6,17.84,17.84,0.4965753424657534,0.9926593259926593,0.0,19.52795000000001,0.0,1.6879500000000114
23,18,4,28.4,32.42,0.4947735191637631,0.23153740839172104,4.020000000000003,20.7051,4.020000000000003,7.694899999999997
104,7,5,14.39,14.39,0.4928774928774929,0.8518100964549667,0.0,13.8106,0.0,0.5793999999999997
158,6,6,22.86,22.86,0.4901408450704226,0.8507152309534312,0.0,24.378399999999996,0.0,1.5183999999999962
16,14,4,15.29,20.09,0.4968553459119497,0.17808506180599204,4.800000000000001,14.59040000000001,4.800000000000001,0.6995999999999896
174,13,0,16.8,17.65,0.4964028776978417,0.30671486471683646,0.8499999999999979,20.55409999999999,0.8499999999999979,3.7540999999999904
83,3,4,21.29,25.34,0.49514563106796117,0.17089148390771858,4.050000000000001,19.995800000000006,4.050000000000001,1.294199999999993
110,16,2,28.9,33.43,0.48880597014925364,0.21006768847739826,4.530000000000001,18.638499999999993,4.530000000000001,10.261500000000005
130,13,4,35.915,40.03,0.49846153846153846,0.3362368276786258,4.115000000000002,32.987899999999996,4.115000000000002,2.927100000000003
125,13,1,15.63,16.82,0.49853372434017595,0.2594503848831996,1.1899999999999995,15.767600000000002,1.1899999999999995,0.13760000000000083
59,21,1,28.36,34.49,0.48948948948948945,0.12804865849022629,6.130000000000003,23.32380000000001,6.130000000000003,5.03619999999999
151,6,0,21.44,21.44,0.49679487179487186,0.6827671820336304,0.0,20.75369999999999,0.0,0.6863000000000099
109,21,0,19.42,23.43,0.49484536082474234,0.2418710301602659,4.009999999999998,24.0695,4.009999999999998,4.6495
169,2,2,12.73,12.73,0.4967741935483871,0.4236669101533966,0.0,15.305399999999995,0.0,2.575399999999995
191,10,2,16.62,16.87,0.49290780141843976,0.2978881855417842,0.25,16.4547,0.25,0.165300000000002
167,15,3,19.43,21.6,0.4957507082152975,0.5795118417610722,2.1700000000000017,21.224700000000006,2.1700000000000017,1.794700000000006
198,20,5,13.47,18.42,0.49491525423728805,0.1693467523303747,4.950000000000001,13.478900000000001,4.950000000000001,0.008900000000000574
40,23,1,15.05,19.15,0.49025974025974034,0.21518414468572014,4.099999999999998,16.9626,4.099999999999998,1.9125999999999976
69,15,4,16.73,19.83,0.9858156028368795,0.2028737343656939,3.099999999999998,14.358899999999984,3.099999999999998,2.371100000000016
152,2,3,27.95,34.8,0.4931972789115646,0.12550079644736206,6.849999999999998,22.459400000000006,6.849999999999998,5.4905999999999935
2,5,6,16.81,16.81,0.4928571428571428,0.47999301828337043,0.0,15.6666,0.0,1.143399999999998
149,10,3,24.75,27.31,0.49508196721311465,0.36076738932533126,2.5599999999999987,25.03420000000001,2.5599999999999987,0.2842000000000091
169,1,1,31.03,32.77,0.4967741935483871,0.4236669101533966,1.740000000000002,27.533000000000033,1.740000000000002,3.496999999999968
35,18,5,12.6,17.84,0.49473684210526325,0.17736289381563594,5.24,13.342999999999996,5.24,0.7429999999999968
199,9,3,16.13,20.51,0.49546827794561926,0.18977241686674237,4.380000000000003,17.33609999999999,4.380000000000003,1.2060999999999922
25,16,2,27.51,35.81,0.4962406015037594,0.12659219830366455,8.3,22.8806,8.3,4.6294
40,2,5,14.78,19.32,0.49025974025974034,0.21518414468572014,4.540000000000001,15.744500000000006,4.540000000000001,0.9645000000000064
78,21,0,16.36,20.7,0.49621212121212127,0.2153565808001325,4.34,16.6728,4.34,0.3127999999999993
121,8,0,18.93,19.11,0.49230769230769234,0.8136303218270431,0.17999999999999972,18.386199999999985,0.17999999999999972,0.5438000000000152
130,17,4,6.31,6.48,0.49846153846153846,0.3362368276786258,0.17000000000000082,8.751,0.17000000000000082,2.441
174,15,3,17.95,20.12,0.4964028776978417,0.30671486471683646,2.1700000000000017,21.300099999999993,2.1700000000000017,3.350099999999994
199,22,3,13.04,17.34,0.49546827794561926,0.18977241686674237,4.300000000000001,14.06860000000001,4.300000000000001,1.0286000000000115
145,12,4,17.86,19.16,0.49283667621776506,0.7182374065806076,1.3000000000000007,23.62294999999999,1.3000000000000007,5.762949999999989
172,15,6,13.3,14.41,0.49683544303797467,0.37764580478148313,1.1099999999999994,17.147249999999996,1.1099999999999994,3.8472499999999954
137,22,6,21.16,22.39,0.49824561403508766,0.3944560988291826,1.2300000000000004,22.81009999999999,1.2300000000000004,1.6500999999999912
79,9,4,22.7,23.15,0.4906832298136645,0.2339953767042506,0.4499999999999993,19.8013,0.4499999999999993,2.898699999999998
77,17,5,14.98,17.74,0.4913494809688581,0.2543813243587002,2.759999999999998,15.255099999999992,2.759999999999998,0.27509999999999124
61,6,6,31.25,34.51,0.49337748344370863,0.2954919460426902,3.259999999999998,24.38790000000001,3.259999999999998,6.862099999999991
79,6,5,25.46,27.44,0.4906832298136645,0.2339953767042506,1.9800000000000004,22.013399999999994,1.9800000000000004,3.446600000000007
188,11,1,27.41,29.82,0.49508196721311465,0.1588866973482358,2.41,19.396350000000005,2.41,8.013649999999995
110,21,2,17.96,22.53,0.48880597014925364,0.21006768847739826,4.57,20.779100000000003,4.57,2.8191000000000024
91,16,2,18.35,18.35,0.4968553459119497,0.8626591811584281,0.0,20.5515,0.0,2.2014999999999993
135,6,5,15.05,16.04,0.49408284023668647,0.5955750252258017,0.9899999999999984,16.177100000000003,0.9899999999999984,1.1271000000000022
112,22,6,29.75,34.97,0.5,0.17703318292709255,5.219999999999999,23.53399999999999,5.219999999999999,6.216000000000012
196,14,2,20.33,27.9,0.4928571428571428,0.1418911145483133,7.57,19.62309999999999,7.57,0.7069000000000081
105,13,6,17.9,25.74,0.49511400651465803,0.11709487612337899,7.84,17.784200000000013,7.84,0.11579999999998591
116,7,6,16.71,18.96,0.5,0.20543586946641215,2.25,16.446800000000003,2.25,0.26319999999999766
26,23,1,20.13,25.11,0.4939759036144578,0.2699478937786427,4.98,21.849250000000005,4.98,1.719250000000006
170,4,5,20.1,24.69,0.49603174603174605,0.1785566365083894,4.59,19.386200000000017,4.59,0.7137999999999849
25,15,6,15.14,21.21,0.4962406015037594,0.12659219830366455,6.07,13.670700000000004,6.07,1.469299999999997
49,9,6,31.82,35.25,0.49614395886889456,0.2781033005089815,3.4299999999999997,28.261749999999978,3.4299999999999997,3.5582500000000223
169,20,3,14.97,14.97,0.4967741935483871,0.4236669101533966,0.0,21.104950000000013,0.0,6.134950000000012
167,14,3,13.71,14.63,0.4957507082152975,0.5795118417610722,0.9199999999999999,21.4646,0.9199999999999999,7.7546
142,9,6,21.77,23.02,0.4944649446494465,0.38990739699321414,1.25,21.655700000000007,1.25,0.11429999999999296
196,21,2,35.915,40.03,0.4928571428571428,0.1418911145483133,4.115000000000002,20.019699999999993,4.115000000000002,15.895300000000006
144,18,4,24.05,29.63,0.48376623376623373,0.19717166361520044,5.579999999999998,23.968300000000003,5.579999999999998,0.08169999999999789
145,3,2,22.85,22.85,0.49283667621776506,0.7182374065806076,0.0,21.802799999999998,0.0,1.0472000000000037
13,18,5,16.84,19.13,0.48951048951048953,0.3169901525190324,2.289999999999999,22.141349999999992,2.289999999999999,5.301349999999992
200,10,4,17.03,23.9,0.49491525423728805,0.163850629844622,6.869999999999997,17.124900000000004,6.869999999999997,0.09490000000000265
74,10,0,25.13,28.42,0.49358974358974356,0.20936360682958524,3.2900000000000027,21.19459999999999,3.2900000000000027,3.9354000000000084
63,13,2,9.12,14.23,0.48916408668730643,0.1864072999503916,5.110000000000001,11.376500000000004,5.110000000000001,2.2565000000000044
86,13,1,17.9,21.37,0.49438202247191015,0.22997757718622433,3.4700000000000024,18.430000000000003,3.4700000000000024,0.5300000000000047
10,23,1,13.62,18.79,0.4907063197026022,0.17633482872183182,5.17,12.136099999999997,5.17,1.483900000000002
8,15,6,17.2,21.3,0.49234693877551017,0.21129755910157372,4.100000000000001,17.237399999999994,4.100000000000001,0.03739999999999455
29,6,4,29.38,32.59,0.4947735191637631,0.3252176741023253,3.2100000000000044,19.634100000000004,3.2100000000000044,9.745899999999995
74,19,1,26.25,29.26,0.49358974358974356,0.20936360682958524,3.0100000000000016,23.24865,3.0100000000000016,3.0013499999999986
181,1,6,17.12,20.3,0.48666666666666664,0.24835062789517443,3.1799999999999997,18.6494,3.1799999999999997,1.529399999999999
62,9,4,20.01,23.54,0.9831649831649832,0.17766518338172516,3.5299999999999976,17.719500000000004,3.5299999999999976,2.290499999999998
34,20,5,20.45,21.58,0.4954128440366972,0.25966532025389494,1.129999999999999,23.38674999999999,1.129999999999999,2.9367499999999893
96,3,4,12.9,13.77,0.49180327868852464,0.3906698839480639,0.8699999999999992,19.529100000000007,0.8699999999999992,6.629100000000006
31,21,6,18.63,18.63,0.4947735191637631,0.9654940811015027,0.0,23.8356,0.0,5.2056000000000004
77,22,2,19.89,21.86,0.4913494809688581,0.2543813243587002,1.9699999999999989,19.42209999999998,1.9699999999999989,0.4679000000000215
81,16,4,21.68,23.62,0.49291784702549574,0.26726057906458794,1.9400000000000013,20.055100000000003,1.9400000000000013,1.6248999999999967
168,11,6,21.41,21.41,0.4967532467532468,0.8842671194114318,0.0,23.57165000000001,0.0,2.1616500000000087
112,1,4,10.65,16.08,0.5,0.17703318292709255,5.429999999999998,11.382800000000001,5.429999999999998,0.732800000000001
134,21,0,20.76,20.76,0.49671052631578944,0.716824644549763,0.0,21.84480000000001,0.0,1.0848000000000084
96,21,2,24.52,25.09,0.49180327868852464,0.3906698839480639,0.5700000000000003,30.764800000000026,0.5700000000000003,6.244800000000026
188,21,2,28.03,33.64,0.49508196721311465,0.1588866973482358,5.609999999999999,24.156699999999997,5.609999999999999,3.873300000000004
170,12,2,35.915,40.03,0.49603174603174605,0.1785566365083894,4.115000000000002,25.9258,4.115000000000002,9.9892
167,21,5,16.25,17.25,0.4957507082152975,0.5795118417610722,1.0,22.55744999999999,1.0,6.307449999999989
115,23,0,15.18,19.57,0.495176848874598,0.1807946143783164,4.390000000000001,16.783300000000008,4.390000000000001,1.603300000000008
44,7,2,15.02,19.64,0.4938650306748466,0.16527505073944057,4.620000000000001,13.999600000000004,4.620000000000001,1.020399999999995
55,17,5,16.92,22.24,0.48948948948948945,0.15724243812448155,5.319999999999997,16.368200000000005,5.319999999999997,0.5517999999999965
61,8,1,14.62,17.17,0.49337748344370863,0.2954919460426902,2.5500000000000025,15.609399999999999,2.5500000000000025,0.9893999999999998
117,7,3,18.81,23.47,0.49358974358974356,0.2502831867954043,4.66,20.832199999999997,4.66,2.022199999999998
58,21,5,15.18,18.83,0.4965034965034965,0.20885510234784993,3.6499999999999986,13.800500000000001,3.6499999999999986,1.3794999999999984
195,23,0,13.96,17.07,0.494949494949495,0.16977214053204626,3.1099999999999994,11.280600000000002,3.1099999999999994,2.6793999999999993
164,4,2,11.01,11.67,0.49488054607508525,0.6315250476488493,0.6600000000000001,17.0346,0.6600000000000001,6.024600000000001
182,20,3,12.86,13.81,0.496875,0.36412638339354325,0.9500000000000011,19.483400000000007,0.9500000000000011,6.623400000000007
159,16,3,14.85,20.31,0.4925925925925925,0.1711050534703292,5.459999999999999,14.928500000000012,5.459999999999999,0.07850000000001245
196,3,2,20.39,25.6,0.4928571428571428,0.1418911145483133,5.210000000000001,15.741500000000004,5.210000000000001,4.648499999999997
11,9,0,11.44,13.44,0.49504950495049505,0.25580459829394836,2.0,13.880500000000007,2.0,2.440500000000007
67,14,3,35.915,39.85,0.4945054945054945,0.2151951700639608,3.9350000000000023,25.272349999999992,3.9350000000000023,10.642650000000007
74,12,2,21.46,23.97,0.49358974358974356,0.20936360682958524,2.509999999999998,20.348199999999995,2.509999999999998,1.111800000000006
135,23,3,12.65,14.68,0.49408284023668647,0.5955750252258017,2.0299999999999994,21.727500000000006,2.0299999999999994,9.077500000000006
27,2,6,20.54,22.1,0.49621212121212127,0.4253796612864753,1.5600000000000023,21.13999999999999,1.5600000000000023,0.5999999999999908
44,21,1,23.22,29.42,0.4938650306748466,0.16527505073944057,6.200000000000003,20.157899999999998,6.200000000000003,3.062100000000001
91,12,6,22.25,22.25,0.4968553459119497,0.8626591811584281,0.0,24.779950000000003,0.0,2.529950000000003
95,10,4,13.91,13.91,0.495016611295681,0.9243027888446216,0.0,18.282900000000012,0.0,4.372900000000012
148,10,2,14.93,19.68,0.4964028776978417,0.23234881627697654,4.75,13.722799999999996,4.75,1.2072000000000038
106,18,2,17.7,20.39,0.4892086330935252,0.2338039909324713,2.6900000000000013,19.207199999999997,2.6900000000000013,1.5071999999999974
188,8,2,16.16,21.59,0.49508196721311465,0.1588866973482358,5.43,15.497699999999988,5.43,0.6623000000000125
87,9,0,13.76,19.72,0.4984709480122324,0.1683524540085534,5.959999999999999,14.841,5.959999999999999,1.0809999999999995
88,3,1,26.34,29.81,0.49642857142857144,0.28023046539999275,3.469999999999999,27.834099999999975,3.469999999999999,1.4940999999999747
195,11,2,24.89,30.23,0.494949494949495,0.16977214053204626,5.34,21.41959999999998,5.34,3.4704000000000192
53,20,5,17.45,22.22,0.49612403100775193,0.20806074515776152,4.77,18.085599999999996,4.77,0.6355999999999966
175,16,5,7.45,10.98,0.49435028248587565,0.223463687150838,3.5300000000000002,8.9087,3.5300000000000002,1.4586999999999994
53,11,4,27.48,30.54,0.49612403100775193,0.20806074515776152,3.0599999999999987,22.197199999999988,3.0599999999999987,5.282800000000012
10,22,2,26.89,32.43,0.4907063197026022,0.17633482872183182,5.539999999999999,21.7384,5.539999999999999,5.151600000000002
44,23,3,7.83,14.58,0.4938650306748466,0.16527505073944057,6.75,9.3408,6.75,1.5107999999999997
8,4,4,16.51,22.17,0.49234693877551017,0.21129755910157372,5.66,17.6574,5.66,1.1473999999999975
109,17,4,8.15,9.84,0.49484536082474234,0.2418710301602659,1.6899999999999995,9.682799999999997,1.6899999999999995,1.5327999999999964
36,22,0,23.87,24.82,0.49363057324840764,0.5070823904115329,0.9499999999999993,23.358999999999988,0.9499999999999993,0.5110000000000134
81,17,1,16.13,19.28,0.49291784702549574,0.26726057906458794,3.150000000000002,17.825899999999994,3.150000000000002,1.6958999999999946
131,8,6,11.59,13.7,0.4965034965034965,0.26442018771648035,2.1099999999999994,13.001499999999998,2.1099999999999994,1.4114999999999984
168,10,4,20.04,20.04,0.4967532467532468,0.8842671194114318,0.0,21.578199999999995,0.0,1.5381999999999962
64,3,0,26.92,27.95,0.49629629629629624,0.44668016447849046,1.0299999999999976,24.858199999999997,1.0299999999999976,2.061800000000005
